linea_compra_id,compra_id,producto_id,cantidad,coste_unitario
13314,2420,28,200,33.07
13315,2420,62,145,11.65
13316,2420,52,90,6.91
13317,2421,41,64,8.15
13318,2421,28,16,10.92
13319,2421,70,54,1.53
13320,2421,60,18,0.58
13321,2421,20,110,38.14
13322,2422,58,98,8.49
13323,2422,79,121,32.3
13324,2422,12,118,8.83
13325,2422,18,97,3.69
13326,2422,61,46,32.9
13327,2423,65,51,4.04
13328,2423,23,109,38.29
13329,2423,88,73,34.69
13330,2423,70,23,31.42
13331,2423,34,151,37.36
13332,2424,55,187,3.62
13333,2424,22,104,20.33
13334,2424,39,87,28.23
13335,2424,30,25,16.21
13336,2424,41,184,33.24
13337,2424,60,133,5.51
13338,2424,13,44,18.09
13339,2424,90,113,20.9
13340,2425,85,126,39.97
13341,2425,55,69,36.56
13342,2425,17,31,13.69
13343,2426,58,39,3.37
13344,2426,58,11,37.47
13345,2426,69,115,21.28
13346,2426,56,80,17.06
13347,2426,40,35,11.99
13348,2426,31,99,35.06
13349,2426,40,119,22.2
13350,2426,43,59,25.61
13351,2427,41,127,18.05
13352,2427,49,147,23.53
13353,2427,73,173,27.94
13354,2427,62,66,27.38
13355,2428,81,108,1.84
13356,2428,21,181,26.21
13357,2428,85,132,29.71
13358,2428,4,35,10.97
13359,2428,3,167,14.44
13360,2428,83,25,27.32
13361,2429,79,107,29.27
13362,2429,81,198,9.29
13363,2429,29,24,26.19
13364,2429,63,135,6.46
13365,2429,76,117,3.47
13366,2429,12,102,25.73
13367,2429,83,165,39.08
13368,2430,65,84,4.12
13369,2430,17,184,32.74
13370,2430,88,14,17.66
13371,2430,71,198,30.68
13372,2431,7,179,33.22
13373,2431,25,16,38.83
13374,2431,74,146,2.79
13375,2431,11,173,21.12
13376,2431,34,61,11.33
13377,2431,73,62,16.59
13378,2432,89,143,20.2
13379,2432,79,171,36.81
13380,2432,32,82,19.75
13381,2433,55,128,15.81
13382,2433,13,147,19.89
13383,2433,38,71,1.31
13384,2434,17,164,25.79
13385,2434,18,110,21.37
13386,2434,39,143,19.58
13387,2434,78,194,38.02
13388,2434,23,159,34.02
13389,2435,76,20,22.48
13390,2435,45,77,21.29
13391,2435,20,106,6.02
13392,2435,62,62,9.32
13393,2435,24,96,21.09
13394,2435,17,181,30.86
13395,2435,72,129,16.04
13396,2436,33,36,25.1
13397,2436,33,76,36.84
13398,2436,60,118,13.97
13399,2437,52,166,16.34
13400,2437,43,39,16.78
13401,2437,23,27,19.33
13402,2437,10,128,4.62
13403,2437,48,186,26.45
13404,2438,83,126,1.65
13405,2438,81,93,0.78
13406,2438,3,100,32.32
13407,2438,57,76,27.48
13408,2438,68,21,19.65
13409,2439,67,86,5.04
13410,2439,70,180,10.36
13411,2439,23,126,17.71
13412,2439,64,147,31.03
13413,2439,26,99,24.46
13414,2439,70,55,25.67
13415,2440,17,83,33.13
13416,2440,70,147,5.19
13417,2440,2,179,7.97
13418,2440,47,73,12.71
13419,2440,63,118,28.16
13420,2441,34,35,4.58
13421,2441,75,177,4.81
13422,2441,84,35,12.07
13423,2442,83,179,27.38
13424,2442,11,171,7.19
13425,2442,74,139,32.86
13426,2442,31,90,21.03
13427,2442,37,153,39.34
13428,2442,2,182,4.41
13429,2442,59,131,3.4
13430,2443,50,175,20.33
13431,2443,44,59,33.19
13432,2443,78,11,33.41
13433,2443,13,184,18.31
13434,2443,35,134,23.01
13435,2444,85,59,1.64
13436,2444,69,162,29.48
13437,2444,22,154,25.59
13438,2445,80,109,13.37
13439,2445,38,18,6.6
13440,2445,73,72,18.85
13441,2445,33,92,5.51
13442,2445,54,173,13.1
13443,2445,58,43,21.22
13444,2445,22,70,22.23
13445,2446,53,21,39.51
13446,2446,71,12,14.92
13447,2446,70,16,26.93
13448,2446,16,144,30.85
13449,2447,32,10,0.52
13450,2447,25,126,21.75
13451,2447,70,111,34.68
13452,2447,62,171,6.83
13453,2447,84,170,6.61
13454,2447,25,12,18.44
13455,2447,8,148,2.97
13456,2447,55,156,29.65
13457,2448,83,110,7.11
13458,2448,47,78,3.23
13459,2448,90,27,39.03
13460,2448,72,25,18.09
13461,2448,87,42,18.45
13462,2448,18,168,26.69
13463,2449,72,114,9.06
13464,2449,69,70,12.6
13465,2449,22,190,35.34
13466,2449,26,153,23.51
13467,2449,82,148,19.75
13468,2449,84,78,24.82
13469,2449,45,165,3.99
13470,2449,79,46,30.96
13471,2450,68,139,14.26
13472,2450,20,141,26.15
13473,2450,34,112,26.36
13474,2450,83,142,32.73
13475,2450,13,121,3.72
13476,2451,72,134,14.94
13477,2451,3,188,25.63
13478,2451,76,114,3.91
13479,2451,75,163,26.94
13480,2451,8,183,34.4
13481,2452,60,154,13.45
13482,2452,85,50,26.26
13483,2452,24,128,24.03
13484,2452,66,167,27.45
13485,2452,89,34,11.36
13486,2452,34,148,3.69
13487,2453,81,51,20.78
13488,2453,44,142,12.38
13489,2453,62,79,23.68
13490,2453,6,21,23.26
13491,2453,23,117,7.76
13492,2453,67,111,14.19
13493,2454,85,57,39.5
13494,2454,8,152,25.69
13495,2454,3,101,18.54
13496,2454,3,30,23.01
13497,2454,64,83,34.63
13498,2454,85,180,39.78
13499,2455,79,42,13.54
13500,2455,90,105,34.99
13501,2455,54,138,1.47
13502,2455,89,150,11.11
13503,2455,77,196,1.02
13504,2455,14,96,27.94
13505,2455,72,38,5.54
13506,2455,28,107,34.36
13507,2456,80,175,39.26
13508,2456,37,133,27.3
13509,2456,1,44,38.94
13510,2456,45,39,23.1
13511,2456,6,110,35.9
13512,2457,89,78,31.35
13513,2457,7,169,37.58
13514,2457,61,186,19.64
13515,2457,21,83,21.54
13516,2457,63,83,18.59
13517,2458,69,64,13.67
13518,2458,17,181,21.7
13519,2458,4,168,4.23
13520,2458,87,24,1.96
13521,2458,89,116,10.37
13522,2458,83,127,12.64
13523,2458,87,30,20.44
13524,2458,34,44,2.3
13525,2459,41,154,19.33
13526,2459,45,126,10.34
13527,2459,56,152,31.1
13528,2460,49,98,38.32
13529,2460,47,196,14.61
13530,2460,18,94,20.6
13531,2460,72,92,37.66
13532,2460,70,102,1.47
13533,2460,55,108,11.06
13534,2461,85,112,12.74
13535,2461,66,131,4.91
13536,2461,6,23,2.62
13537,2461,44,100,10.82
13538,2462,37,123,25.06
13539,2462,45,44,23.61
13540,2462,82,170,39.04
13541,2462,37,83,18.48
13542,2463,90,89,15.19
13543,2463,43,180,29.93
13544,2463,28,60,19.55
13545,2463,55,164,36.43
13546,2463,84,37,34.18
13547,2463,67,36,23.83
13548,2463,83,40,8.31
13549,2463,83,122,34.29
13550,2464,73,81,6.96
13551,2464,74,144,37.6
13552,2464,86,58,10.22
13553,2464,83,48,11.91
13554,2464,79,180,24.77
13555,2465,67,11,34.5
13556,2465,89,106,17.94
13557,2465,59,85,37.66
13558,2466,70,169,38.9
13559,2466,76,143,13.61
13560,2466,20,122,4.42
13561,2466,34,67,27.54
13562,2466,74,79,19.08
13563,2467,50,188,37.97
13564,2467,69,159,8.88
13565,2467,65,116,3.72
13566,2467,81,198,4.08
13567,2467,68,180,19.48
13568,2467,59,108,12.63
13569,2468,38,58,3.71
13570,2468,80,116,25.56
13571,2468,21,195,3.16
13572,2468,89,124,33.57
13573,2468,5,173,31.63
13574,2468,42,59,26.7
13575,2468,18,117,1.28
13576,2469,8,45,36.31
13577,2469,69,87,37.09
13578,2469,80,104,21.74
13579,2469,57,118,23.14
13580,2469,48,154,34.9
13581,2470,67,33,9.47
13582,2470,64,142,10.05
13583,2470,27,37,31.36
13584,2470,89,186,10.05
13585,2470,75,88,4.81
13586,2470,31,200,39.57
13587,2471,23,104,27.87
13588,2471,8,56,11.91
13589,2471,41,137,3.56
13590,2471,14,108,39.76
13591,2472,14,82,24.08
13592,2472,66,115,8.45
13593,2472,64,189,2.66
13594,2472,27,35,18.85
13595,2472,82,18,5.62
13596,2473,81,134,15.82
13597,2473,38,80,8.71
13598,2473,36,184,16.9
13599,2474,32,195,14.98
13600,2474,36,28,28.56
13601,2474,82,55,23.9
13602,2474,71,179,37.73
13603,2475,20,34,14.72
13604,2475,12,78,27.28
13605,2475,30,99,34.25
13606,2475,13,131,5.66
13607,2475,26,181,15.56
13608,2476,85,89,21.67
13609,2476,22,109,2.53
13610,2476,19,194,39.67
13611,2476,43,83,26.38
13612,2476,20,53,10.63
13613,2477,6,113,35.85
13614,2477,15,67,24.71
13615,2477,1,78,14.94
13616,2477,68,164,5.84
13617,2478,35,23,20.51
13618,2478,5,105,17.04
13619,2478,86,67,9.15
13620,2478,47,101,16.37
13621,2479,20,152,10.8
13622,2479,27,166,22.77
13623,2479,57,86,21.43
13624,2479,50,158,22.64
13625,2479,6,98,28.8
13626,2479,63,192,38.38
13627,2479,26,144,0.63
13628,2480,81,109,0.54
13629,2480,87,83,0.9
13630,2480,33,126,35.44
13631,2480,48,16,4.55
13632,2480,41,13,13.66
13633,2480,87,110,14.21
13634,2481,51,92,21.63
13635,2481,51,161,20.13
13636,2481,18,51,8.48
13637,2481,38,56,2.16
13638,2481,31,14,2.92
13639,2481,31,186,3.03
13640,2481,14,19,33.15
13641,2481,73,130,33.61
13642,2482,31,97,23.87
13643,2482,86,33,33.88
13644,2482,19,22,39.05
13645,2482,20,150,16.22
13646,2482,18,46,9.04
13647,2482,71,115,27.33
13648,2483,17,172,11.86
13649,2483,43,86,5.89
13650,2483,34,198,23.99
13651,2483,22,83,9.97
13652,2483,20,69,27.81
13653,2483,90,24,1.1
13654,2483,13,58,5.61
13655,2483,68,164,7.27
13656,2484,8,174,23.65
13657,2484,63,155,4.29
13658,2484,30,95,9.6
13659,2484,21,164,13.25
13660,2484,49,39,25.63
13661,2485,36,198,28.01
13662,2485,36,114,29.54
13663,2485,49,83,2.71
13664,2485,69,162,34.79
13665,2485,59,158,37.39
13666,2485,28,106,3.23
13667,2485,36,10,22.3
13668,2486,77,23,15.99
13669,2486,31,106,2.66
13670,2486,63,58,36.44
13671,2487,21,117,3.22
13672,2487,26,119,7.89
13673,2487,19,84,13.19
13674,2487,77,181,22.04
13675,2487,61,191,18.29
13676,2487,59,60,21.98
13677,2487,24,186,12.38
13678,2487,65,49,3.03
13679,2488,24,51,37.87
13680,2488,29,60,21.12
13681,2488,11,60,20.25
13682,2488,42,55,29.01
13683,2489,19,134,27.42
13684,2489,75,190,12.01
13685,2489,6,194,27.65
13686,2489,36,86,3.44
13687,2489,40,96,37.02
13688,2489,24,161,39.5
13689,2490,57,182,1.54
13690,2490,86,175,22.91
13691,2490,74,190,9.45
13692,2490,90,174,14.26
13693,2490,36,116,36.4
13694,2490,89,167,27.82
13695,2491,15,100,36.96
13696,2491,44,151,32.85
13697,2491,30,63,28.77
13698,2491,58,140,25.94
13699,2491,75,103,31.62
13700,2492,32,18,23.38
13701,2492,35,97,22.68
13702,2492,47,156,14.15
13703,2492,66,189,39.66
13704,2492,45,132,5.6
13705,2493,1,133,0.68
13706,2493,54,27,22.52
13707,2493,78,87,20.37
13708,2494,60,194,25.39
13709,2494,45,53,29.85
13710,2494,13,78,22.13
13711,2494,47,175,15.54
13712,2494,47,20,22.46
13713,2495,18,127,33.86
13714,2495,85,10,29.98
13715,2495,43,43,27.26
13716,2495,48,172,26.89
13717,2495,34,170,4.58
13718,2495,15,200,26.88
13719,2495,48,100,29.69
13720,2495,23,177,12.48
13721,2496,53,124,17.12
13722,2496,83,139,1.53
13723,2496,83,155,33.18
13724,2496,7,199,12.87
13725,2496,52,87,19.61
13726,2496,32,61,17.26
13727,2496,35,53,33.73
13728,2496,42,60,39.15
13729,2497,35,195,29.43
13730,2497,18,114,25.54
13731,2497,38,66,12.29
13732,2497,8,188,26.8
13733,2497,27,132,3.31
13734,2498,16,21,24.54
13735,2498,43,183,33.81
13736,2498,53,146,10.27
13737,2498,4,168,36.59
13738,2499,24,51,39.66
13739,2499,21,198,34.47
13740,2499,52,80,23.67
13741,2499,37,122,22.19
13742,2499,8,121,17.81
13743,2499,81,181,15.56
13744,2499,37,51,20.5
13745,2499,81,69,1.96
13746,2500,6,197,3.23
13747,2500,5,37,5.84
13748,2500,38,144,30.97
13749,2501,14,38,29.69
13750,2501,62,88,28.8
13751,2501,84,15,1.51
13752,2501,33,159,3.25
13753,2502,22,188,8.1
13754,2502,10,197,33.68
13755,2502,38,155,7.33
13756,2502,4,82,22.95
13757,2502,27,14,28.66
13758,2502,54,84,2.74
13759,2503,8,127,2.08
13760,2503,36,185,38.73
13761,2503,10,17,32.13
13762,2504,12,103,29.25
13763,2504,66,126,22.21
13764,2504,5,109,16.9
13765,2504,56,123,38.68
13766,2505,15,77,21.13
13767,2505,45,28,13.62
13768,2505,3,155,14.37
13769,2505,35,194,5.7
13770,2505,59,131,2.54
13771,2506,70,109,5.04
13772,2506,43,41,5.14
13773,2506,56,54,34.67
13774,2506,61,34,10.61
13775,2507,15,19,16.02
13776,2507,83,117,38.56
13777,2507,2,171,10.56
13778,2507,90,137,7.88
13779,2507,41,99,9.01
13780,2508,10,57,6.25
13781,2508,57,47,13.22
13782,2508,5,149,26.09
13783,2508,40,92,32.64
13784,2508,23,86,37.09
13785,2508,71,142,17.76
13786,2509,76,42,13.05
13787,2509,30,70,16.6
13788,2509,13,182,1.09
13789,2509,75,198,26.37
13790,2509,74,70,31.39
13791,2509,76,35,37.78
13792,2509,35,25,1.52
13793,2509,77,166,27.48
13794,2510,15,160,5.86
13795,2510,90,174,7.8
13796,2510,67,124,34.38
13797,2510,40,197,3.54
13798,2510,76,75,25.09
13799,2510,46,77,25.62
13800,2510,39,191,13.57
13801,2510,6,48,16.5
13802,2511,32,146,37.51
13803,2511,56,170,24.01
13804,2511,51,121,35.82
13805,2511,71,26,35.21
13806,2511,5,95,3.27
13807,2511,22,154,25.8
13808,2512,35,58,1.26
13809,2512,55,136,19.09
13810,2512,80,142,9.73
13811,2512,50,126,18.62
13812,2513,66,186,35.69
13813,2513,33,23,20.38
13814,2513,29,172,14.66
13815,2514,59,157,7.55
13816,2514,72,56,27.04
13817,2514,56,108,3.81
13818,2514,50,174,6.98
13819,2514,11,124,33.14
13820,2515,15,183,6.05
13821,2515,83,112,2.79
13822,2515,88,153,36.69
13823,2515,54,160,17.22
13824,2515,15,32,34.11
13825,2515,3,151,11.2
13826,2515,87,71,25.18
13827,2515,73,56,26.5
13828,2516,53,15,31.09
13829,2516,54,68,35.58
13830,2516,27,65,32.74
13831,2516,77,175,38.82
13832,2517,52,174,39.9
13833,2517,55,12,31.79
13834,2517,44,100,1.28
13835,2517,83,16,26.12
13836,2517,44,22,27.31
13837,2517,7,150,9.12
13838,2517,54,170,25.06
13839,2517,47,22,27.83
13840,2518,45,104,35.7
13841,2518,38,89,32.1
13842,2518,75,156,30.08
13843,2519,28,116,3.1
13844,2519,7,105,1.01
13845,2519,24,162,25.61
13846,2519,75,166,38.76
13847,2519,57,112,4.14
13848,2520,40,166,35.16
13849,2520,27,115,19.99
13850,2520,34,166,1.07
13851,2521,57,81,22.76
13852,2521,90,33,38.98
13853,2521,62,121,17.84
13854,2521,48,15,38.78
13855,2521,86,20,11.52
13856,2521,64,96,25.85
13857,2522,58,100,25.96
13858,2522,86,43,35.78
13859,2522,80,92,2.57
13860,2522,69,73,33.02
13861,2522,51,19,36.33
13862,2523,64,84,22.43
13863,2523,57,102,35.36
13864,2523,61,104,34.21
13865,2523,42,29,35.6
13866,2523,32,76,26.62
13867,2523,64,82,8.48
13868,2524,14,53,2.74
13869,2524,70,21,30.62
13870,2524,4,63,19.96
13871,2524,12,10,5.07
13872,2524,32,172,6.16
13873,2524,1,138,6.51
13874,2524,31,75,36.31
13875,2525,60,98,19.82
13876,2525,67,146,32.36
13877,2525,46,39,35.52
13878,2525,52,31,22.72
13879,2525,64,111,10.8
13880,2525,35,163,2.4
13881,2525,29,161,11.91
13882,2526,83,46,5.44
13883,2526,22,129,27.75
13884,2526,57,43,17.55
13885,2526,3,97,11.11
13886,2526,83,19,7.19
13887,2526,49,14,29.95
13888,2527,46,194,13.58
13889,2527,19,33,28.44
13890,2527,76,91,15.63
13891,2527,65,112,36.18
13892,2527,80,157,35.96
13893,2527,25,181,23.61
13894,2528,9,146,2.18
13895,2528,30,148,12.11
13896,2528,57,115,3.83
13897,2528,82,87,12.49
13898,2528,29,197,28.79
13899,2528,29,181,27.2
13900,2528,57,69,15.42
13901,2529,43,122,13.91
13902,2529,60,164,12.59
13903,2529,51,65,4.64
13904,2529,28,177,10.57
13905,2529,74,14,1.01
13906,2529,37,161,7.05
13907,2529,63,147,37.5
13908,2530,52,195,38.05
13909,2530,11,91,3.24
13910,2530,21,38,30.34
13911,2530,55,135,16.43
13912,2530,1,143,37.29
13913,2531,49,119,35.01
13914,2531,65,169,18.11
13915,2531,87,50,28.37
13916,2532,47,151,5.67
13917,2532,74,65,22.49
13918,2532,43,74,28.25
13919,2532,6,170,26.53
13920,2532,38,170,13.8
13921,2532,89,69,35.31
13922,2533,26,74,15.39
13923,2533,50,164,30.34
13924,2533,67,40,39.96
13925,2533,38,165,21.48
13926,2533,6,45,24.4
13927,2533,52,94,39.53
13928,2533,24,185,22.46
13929,2534,85,61,1.38
13930,2534,3,129,35.74
13931,2534,14,168,2.18
13932,2534,38,190,21.31
13933,2534,64,142,17.28
13934,2535,66,191,30.72
13935,2535,29,71,37.23
13936,2535,36,91,3.28
13937,2536,83,200,10.43
13938,2536,35,32,20.56
13939,2536,26,137,22.62
13940,2536,14,87,26.2
13941,2536,40,47,35.4
13942,2536,4,127,32.21
13943,2536,40,66,21.29
13944,2537,46,182,2.85
13945,2537,8,123,20.58
13946,2537,58,124,34.75
13947,2537,43,10,1.87
13948,2537,42,58,38.89
13949,2537,41,133,31.92
13950,2537,82,171,35.76
13951,2538,29,110,34.42
13952,2538,27,65,39.9
13953,2538,9,78,7.64
13954,2538,33,130,11.59
13955,2538,46,33,33.32
13956,2538,29,48,24.82
13957,2538,56,116,28.5
13958,2538,83,80,20.58
13959,2539,31,116,12.42
13960,2539,44,29,18.02
13961,2539,21,188,18.26
13962,2539,47,200,20.07
13963,2539,26,25,30.62
13964,2539,9,76,34.88
13965,2539,51,17,3.66
13966,2539,86,75,30.75
13967,2540,8,25,33.1
13968,2540,76,49,13.43
13969,2540,87,140,31.71
13970,2541,58,143,10.35
13971,2541,72,131,19.36
13972,2541,49,94,10.8
13973,2541,18,67,12.26
13974,2542,45,39,35.49
13975,2542,58,79,26.52
13976,2542,1,42,21.5
13977,2542,21,117,32.83
13978,2542,83,120,38.58
13979,2543,49,132,14.8
13980,2543,23,126,15.11
13981,2543,33,97,27.13
13982,2543,34,13,9.76
13983,2543,40,159,25.54
13984,2543,66,156,10.25
13985,2543,58,102,25.0
13986,2543,43,70,16.27
13987,2544,88,22,34.31
13988,2544,34,122,1.83
13989,2544,33,76,20.05
13990,2544,51,101,20.42
13991,2545,72,196,26.37
13992,2545,50,186,35.02
13993,2545,22,124,2.97
13994,2546,19,142,18.3
13995,2546,46,186,20.95
13996,2546,35,176,38.91
13997,2546,35,67,1.47
13998,2546,75,168,27.72
13999,2546,60,193,9.98
14000,2546,41,89,11.18
14001,2546,23,81,2.9
14002,2547,1,87,28.11
14003,2547,66,144,15.72
14004,2547,81,168,28.59
14005,2547,72,172,25.06
14006,2547,70,192,18.33
14007,2547,26,75,37.55
14008,2547,23,134,7.04
14009,2548,15,99,18.09
14010,2548,59,59,19.48
14011,2548,69,31,13.98
14012,2549,9,199,19.81
14013,2549,49,131,33.87
14014,2549,31,199,21.34
14015,2549,64,60,2.99
14016,2550,73,186,33.82
14017,2550,51,118,16.91
14018,2550,16,118,7.2
14019,2551,74,174,29.43
14020,2551,62,110,7.31
14021,2551,10,138,5.98
14022,2551,40,128,23.0
14023,2551,81,171,7.66
14024,2551,33,136,16.49
14025,2551,71,118,17.88
14026,2551,88,126,4.55
14027,2552,86,156,14.69
14028,2552,79,46,13.69
14029,2552,69,104,27.83
14030,2552,25,90,39.87
14031,2552,77,138,2.68
14032,2552,4,168,7.97
14033,2552,9,67,31.2
14034,2553,17,83,19.39
14035,2553,13,26,14.16
14036,2553,41,142,39.68
14037,2553,24,26,22.52
14038,2553,73,95,3.83
14039,2554,4,121,18.52
14040,2554,84,119,39.02
14041,2554,78,60,33.15
14042,2554,15,63,4.34
14043,2554,51,86,12.85
14044,2554,71,60,8.13
14045,2555,2,67,38.46
14046,2555,32,72,27.93
14047,2555,23,197,4.0
14048,2555,13,51,13.82
14049,2555,39,188,16.44
14050,2556,75,160,26.91
14051,2556,46,156,30.64
14052,2556,58,130,2.17
14053,2556,13,189,32.29
14054,2556,1,102,17.43
14055,2557,6,27,36.01
14056,2557,28,94,12.61
14057,2557,50,59,31.53
14058,2557,61,167,20.66
14059,2558,31,117,25.49
14060,2558,39,181,12.82
14061,2558,40,158,20.56
14062,2558,15,17,26.64
14063,2558,25,43,31.47
14064,2558,58,59,22.8
14065,2559,18,158,12.13
14066,2559,79,166,34.62
14067,2559,10,32,24.76
14068,2559,23,78,18.15
14069,2559,28,174,30.57
14070,2560,85,133,21.89
14071,2560,22,25,23.25
14072,2560,27,138,19.47
14073,2560,16,34,5.97
14074,2560,3,65,20.71
14075,2560,76,167,20.46
14076,2560,76,162,35.27
14077,2561,86,183,39.07
14078,2561,80,99,37.64
14079,2561,63,119,3.61
14080,2562,81,109,20.76
14081,2562,31,19,12.76
14082,2562,4,11,34.65
14083,2562,42,184,39.33
14084,2562,35,117,21.07
14085,2562,11,189,30.87
14086,2562,16,80,8.84
14087,2562,31,116,0.54
14088,2563,24,36,29.55
14089,2563,14,40,36.45
14090,2563,45,78,23.19
14091,2563,80,171,29.7
14092,2564,61,162,29.55
14093,2564,14,162,15.47
14094,2564,80,178,2.36
14095,2564,9,70,15.48
14096,2564,9,135,25.92
14097,2564,41,189,22.97
14098,2564,3,104,39.14
14099,2564,39,148,25.56
14100,2565,54,143,1.04
14101,2565,11,97,35.81
14102,2565,85,65,39.61
14103,2566,27,165,12.33
14104,2566,81,60,26.38
14105,2566,78,136,8.7
14106,2566,8,10,34.08
14107,2566,53,18,37.86
14108,2567,81,17,14.67
14109,2567,23,98,38.63
14110,2567,23,88,27.25
14111,2567,72,149,29.81
14112,2568,77,136,2.21
14113,2568,53,80,22.28
14114,2568,90,94,13.25
14115,2568,13,184,16.48
14116,2568,27,51,28.84
14117,2569,58,182,38.16
14118,2569,38,35,3.68
14119,2569,82,154,8.59
14120,2569,26,155,4.38
14121,2569,1,70,20.77
14122,2569,75,28,27.9
14123,2569,52,137,17.9
14124,2569,4,169,34.76
14125,2570,43,183,20.42
14126,2570,49,145,35.08
14127,2570,6,76,27.95
14128,2570,25,165,10.79
14129,2570,76,13,1.79
14130,2570,66,183,26.58
14131,2570,76,46,13.4
14132,2571,66,61,24.55
14133,2571,70,21,8.07
14134,2571,4,64,18.36
14135,2571,27,31,6.56
14136,2571,48,151,31.71
14137,2571,53,155,25.88
14138,2572,89,25,18.55
14139,2572,67,127,37.92
14140,2572,10,58,10.63
14141,2572,3,195,23.9
14142,2573,41,24,29.87
14143,2573,71,35,10.09
14144,2573,50,29,20.02
14145,2574,66,101,12.52
14146,2574,85,37,29.09
14147,2574,18,184,8.1
14148,2574,33,139,37.05
14149,2574,2,195,23.52
14150,2575,32,189,23.1
14151,2575,19,92,33.75
14152,2575,56,30,11.23
14153,2575,13,49,26.69
14154,2575,89,197,39.11
14155,2576,8,166,8.03
14156,2576,17,41,13.67
14157,2576,76,75,4.76
14158,2577,40,141,38.8
14159,2577,21,74,30.13
14160,2577,5,163,16.55
14161,2578,53,29,5.7
14162,2578,50,115,39.85
14163,2578,73,86,20.89
14164,2578,90,173,2.88
14165,2578,10,26,7.01
14166,2578,27,66,39.1
14167,2578,3,41,17.08
14168,2578,75,107,13.82
14169,2579,60,72,7.88
14170,2579,71,196,26.06
14171,2579,25,109,20.45
14172,2579,13,85,10.01
14173,2579,37,110,35.69
14174,2579,23,139,1.39
14175,2579,63,77,26.67
14176,2579,83,24,12.89
14177,2580,79,104,0.79
14178,2580,35,51,21.23
14179,2580,9,121,21.96
14180,2580,51,49,13.59
14181,2580,58,135,7.58
14182,2581,24,129,11.82
14183,2581,16,22,33.39
14184,2581,48,159,3.64
14185,2581,45,199,18.69
14186,2581,74,140,30.03
14187,2581,11,105,13.91
14188,2582,46,193,39.0
14189,2582,48,52,25.1
14190,2582,33,73,25.26
14191,2582,18,45,4.29
14192,2582,26,42,22.29
14193,2582,19,77,31.19
14194,2582,62,174,26.96
14195,2583,21,15,35.7
14196,2583,80,29,25.92
14197,2583,59,54,15.67
14198,2583,14,177,26.09
14199,2583,34,47,1.79
14200,2583,81,95,33.72
14201,2583,67,38,39.51
14202,2583,32,37,11.99
14203,2584,8,65,2.89
14204,2584,18,81,34.07
14205,2584,29,14,1.1
14206,2584,15,63,3.1
14207,2585,11,82,10.31
14208,2585,83,132,20.34
14209,2585,87,17,38.6
14210,2585,48,95,26.72
14211,2586,61,16,37.73
14212,2586,17,119,2.6
14213,2586,40,154,18.92
14214,2586,80,176,19.18
14215,2586,75,198,38.66
14216,2586,58,188,7.76
14217,2587,40,29,3.01
14218,2587,45,13,34.23
14219,2587,89,121,31.56
14220,2587,80,169,15.52
14221,2587,22,189,18.17
14222,2587,52,58,9.1
14223,2587,53,139,1.54
14224,2587,6,123,4.97
14225,2588,41,22,26.5
14226,2588,46,172,7.77
14227,2588,6,34,3.11
14228,2588,62,12,29.42
14229,2588,19,42,38.27
14230,2588,48,155,29.14
14231,2589,71,31,32.42
14232,2589,30,64,4.91
14233,2589,10,120,39.4
14234,2589,80,180,19.13
14235,2590,63,20,19.77
14236,2590,15,164,39.84
14237,2590,75,94,35.95
14238,2590,15,40,15.12
14239,2590,70,126,5.57
14240,2590,75,25,36.58
14241,2590,64,40,13.22
14242,2591,2,56,16.39
14243,2591,17,63,16.43
14244,2591,23,195,33.7
14245,2591,44,140,21.74
14246,2591,37,192,15.36
14247,2591,75,62,18.12
14248,2592,4,142,26.97
14249,2592,46,175,27.9
14250,2592,81,26,3.17
14251,2592,64,145,10.7
14252,2592,40,81,2.44
14253,2593,66,164,10.59
14254,2593,36,88,37.52
14255,2593,57,165,33.12
14256,2593,52,109,17.4
14257,2593,7,83,12.73
14258,2594,16,147,21.2
14259,2594,53,27,21.28
14260,2594,63,193,17.9
14261,2595,37,160,17.0
14262,2595,67,199,12.02
14263,2595,90,42,18.78
14264,2595,31,187,39.51
14265,2595,83,172,25.78
14266,2595,82,142,33.27
14267,2596,64,93,34.27
14268,2596,16,64,31.75
14269,2596,36,170,30.82
14270,2596,82,100,14.07
14271,2596,57,162,18.54
14272,2596,4,195,18.68
14273,2597,8,89,25.42
14274,2597,48,96,38.76
14275,2597,4,15,3.31
14276,2597,26,36,31.16
14277,2597,34,36,6.48
14278,2597,23,99,23.72
14279,2597,14,173,7.75
14280,2597,81,151,14.62
14281,2598,7,103,14.96
14282,2598,83,170,6.92
14283,2598,14,137,19.03
14284,2598,82,146,14.53
14285,2598,42,49,36.96
14286,2599,35,65,17.79
14287,2599,20,139,29.9
14288,2599,20,16,7.8
14289,2599,7,80,3.38
14290,2599,54,84,36.23
14291,2599,52,20,18.58
14292,2599,49,97,6.68
14293,2599,8,185,4.72
14294,2600,7,169,16.74
14295,2600,30,122,7.22
14296,2600,5,24,23.16
14297,2600,21,40,29.52
14298,2600,44,109,28.97
14299,2600,80,59,31.67
14300,2601,45,20,16.18
14301,2601,73,109,36.46
14302,2601,15,182,28.97
14303,2601,43,148,21.03
14304,2601,35,181,14.37
14305,2601,28,111,10.38
14306,2602,4,18,31.89
14307,2602,87,53,1.81
14308,2602,73,106,19.92
14309,2602,5,86,2.81
14310,2602,53,46,10.18
