compra_id,fecha,tienda_id,proveedor_id,total
1523,2025-11-05,5,11,19373.7
1524,2024-03-27,2,15,14854.97
1525,2025-11-15,17,7,28241.65
1526,2024-07-20,10,13,15161.0
1527,2024-12-04,13,11,10040.43
1528,2024-11-05,20,9,29854.33
1529,2023-03-21,7,5,14785.66
1530,2025-11-06,1,8,11527.58
1531,2023-10-11,3,13,9636.38
1532,2023-03-10,20,6,12002.1
1533,2025-03-13,16,13,6044.33
1534,2025-05-07,1,14,14005.91
1535,2024-12-23,14,9,4963.68
1536,2023-01-14,11,7,18844.77
1537,2023-03-01,14,1,12565.54
1538,2023-03-18,4,8,8568.81
1539,2024-01-09,4,7,19610.17
1540,2023-04-24,14,1,18049.24
1541,2024-02-01,2,7,6556.83
1542,2025-05-01,10,5,16905.92
1543,2025-08-11,7,8,17849.51
1544,2025-12-05,5,7,8961.31
1545,2023-09-02,13,5,6759.57
1546,2025-01-23,16,14,20978.77
1547,2025-12-05,18,1,15506.23
1548,2024-04-08,2,5,7701.91
1549,2023-05-18,2,6,12331.81
1550,2023-12-28,12,1,7699.73
1551,2023-12-26,8,12,10311.29
1552,2024-07-04,20,8,20699.08
1553,2024-12-16,10,2,13422.71
1554,2025-10-13,11,6,7359.51
1555,2024-07-17,17,2,6768.27
1556,2025-06-13,11,1,6609.78
1557,2025-11-27,2,15,9724.23
1558,2023-08-30,19,7,10694.89
1559,2024-11-16,5,1,21920.96
1560,2024-07-27,9,10,5752.52
1561,2023-04-08,11,9,17007.7
1562,2024-08-23,16,6,13486.56
1563,2023-01-07,14,15,20102.23
1564,2023-09-01,12,7,6270.82
1565,2025-08-11,2,13,2161.55
1566,2023-09-25,2,3,12411.66
1567,2024-12-22,10,8,15968.19
1568,2024-09-03,11,12,7526.21
1569,2025-12-05,18,11,8840.63
1570,2025-03-09,20,5,21555.8
1571,2025-07-31,18,9,6614.18
1572,2025-06-25,10,3,26466.58
1573,2024-01-08,1,7,20078.36
1574,2024-03-23,19,8,9281.36
1575,2023-02-16,15,15,10095.58
1576,2023-03-21,15,11,18216.99
1577,2025-12-16,15,4,14327.15
1578,2024-12-22,20,6,21091.27
1579,2024-10-23,18,10,6134.11
1580,2023-07-06,17,8,8448.49
1581,2024-02-09,9,14,13982.95
1582,2025-08-05,20,6,17810.81
1583,2023-06-02,10,15,18421.64
1584,2024-01-14,20,11,3304.73
1585,2025-02-28,5,8,16605.76
1586,2024-02-15,6,10,7758.44
1587,2023-02-25,2,12,16867.0
1588,2023-08-22,3,13,15587.14
1589,2023-12-27,20,7,7231.41
1590,2023-07-08,8,1,13121.94
1591,2025-01-08,10,13,7578.95
1592,2024-02-28,11,7,6580.48
1593,2025-09-18,3,15,6672.63
1594,2023-03-15,16,5,6360.78
1595,2025-03-11,17,8,9810.63
1596,2025-10-15,7,11,18441.53
1597,2024-07-29,20,10,10848.11
1598,2023-05-15,19,8,7682.17
1599,2025-12-13,18,12,16040.02
1600,2023-08-19,12,6,9309.72
1601,2024-02-27,18,15,10637.95
1602,2024-06-28,16,12,2147.05
1603,2023-12-12,12,15,10190.45
1604,2025-04-28,3,2,4847.78
1605,2024-05-20,13,9,13366.43
1606,2023-01-19,14,1,13414.9
1607,2024-06-30,19,8,19966.06
1608,2023-08-21,12,1,5624.1
1609,2025-08-28,9,4,19695.16
1610,2024-11-05,13,7,11293.98
1611,2023-05-17,4,7,18487.64
1612,2023-04-05,3,11,2421.22
1613,2025-04-09,11,8,9586.24
1614,2024-05-17,10,3,10895.34
1615,2024-03-02,18,2,7296.92
1616,2023-09-24,11,9,15142.21
1617,2025-10-30,19,14,10921.06
1618,2024-01-14,11,12,12929.92
1619,2023-10-29,4,11,15030.58
1620,2025-04-17,19,1,24904.27
1621,2023-02-13,16,1,22453.4
1622,2024-07-13,17,4,12491.69
1623,2025-05-24,15,3,9200.33
1624,2023-11-02,5,13,11522.87
1625,2024-06-07,13,11,8900.78
1626,2023-10-28,17,6,19041.35
1627,2024-06-12,8,4,11295.89
1628,2024-03-01,6,6,8021.04
1629,2023-10-19,19,5,15453.43
1630,2023-01-26,16,15,13439.13
1631,2025-03-01,18,1,17122.28
1632,2024-08-15,6,7,5333.26
1633,2024-02-23,12,10,19814.28
1634,2024-03-08,7,11,6185.12
1635,2025-01-13,14,6,9751.58
1636,2023-03-17,17,7,16167.48
1637,2025-12-16,1,4,5982.46
1638,2024-06-10,14,4,12941.94
1639,2023-10-27,3,1,14054.78
1640,2023-07-16,13,1,20602.0
1641,2025-01-01,16,9,23215.46
1642,2025-10-02,12,13,7401.92
1643,2023-04-27,18,15,9800.98
1644,2023-03-30,9,6,9469.92
1645,2024-04-20,8,5,6553.37
1646,2023-04-03,17,9,10691.7
1647,2025-07-30,15,5,12795.61
1648,2023-05-24,17,12,10464.28
1649,2025-09-13,11,13,4313.9
1650,2023-04-23,12,9,17097.0
1651,2025-04-23,19,4,16938.88
1652,2025-05-15,4,10,4634.65
1653,2024-06-27,5,1,8096.45
1654,2024-12-15,17,9,9460.2
1655,2025-01-28,19,14,2353.22
1656,2023-06-17,3,9,10614.12
1657,2024-03-29,20,15,9871.43
1658,2023-08-24,5,4,15156.44
1659,2023-04-10,13,14,4579.95
1660,2023-01-28,18,13,10876.93
1661,2024-06-23,19,6,9357.77
1662,2024-03-27,20,9,23214.13
1663,2025-07-19,18,5,12200.36
1664,2023-01-30,17,6,3658.82
1665,2025-12-05,7,5,13672.08
1666,2025-10-16,13,3,10519.6
1667,2023-05-09,13,15,9689.33
1668,2024-11-05,14,1,8442.82
1669,2025-09-21,1,13,14636.18
1670,2025-11-24,7,8,5800.74
1671,2025-08-06,14,6,14130.38
1672,2024-01-16,10,5,6100.1
1673,2024-05-30,2,4,8633.89
1674,2023-09-21,2,9,9735.53
1675,2023-09-20,5,7,9618.3
1676,2023-01-08,9,4,19411.18
1677,2024-04-10,12,4,9710.48
1678,2024-08-26,10,4,14614.38
1679,2025-04-06,16,9,2779.06
1680,2023-09-19,8,9,9244.76
1681,2025-12-11,10,12,7774.71
1682,2024-12-24,14,14,12101.37
1683,2025-10-28,7,14,14904.32
1684,2023-12-07,14,10,17941.85
1685,2024-09-25,17,11,5559.62
1686,2023-06-20,17,2,17305.05
1687,2025-03-29,6,8,10818.18
1688,2024-09-01,18,1,12657.36
1689,2023-07-12,1,1,4546.25
1690,2024-05-29,7,7,8847.47
1691,2023-07-03,20,10,11739.86
1692,2024-01-07,4,1,9553.6
1693,2024-06-30,6,15,8810.92
1694,2023-07-16,10,11,18472.46
1695,2023-05-09,14,13,9112.13
1696,2024-08-23,16,14,4359.38
1697,2025-05-18,16,11,15247.85
1698,2023-06-10,15,12,12358.78
1699,2023-01-12,6,10,19432.07
1700,2025-12-28,7,12,3889.24
1701,2023-04-24,15,4,9869.99
1702,2025-06-03,18,8,16174.61
1703,2023-10-07,8,4,9964.2
1704,2025-09-16,14,1,14104.21
1705,2025-01-30,11,8,12700.9
1706,2025-04-06,1,12,13314.87
1707,2025-12-02,9,6,10089.29
1708,2025-04-08,2,11,17966.48
1709,2024-08-06,11,11,12703.14
1710,2025-10-26,17,6,14345.87
1711,2023-01-11,12,7,13720.88
1712,2024-06-26,13,6,3714.06
1713,2024-01-04,2,13,16467.57
1714,2023-04-24,5,13,9315.63
1715,2025-07-04,16,10,17584.59
1716,2023-06-23,12,14,17726.7
1717,2023-06-12,17,11,14056.28
1718,2024-11-24,13,2,4499.95
1719,2024-06-06,19,3,14494.98
1720,2023-06-09,17,9,4886.28
1721,2025-10-14,15,11,7403.11
1722,2024-08-06,16,1,19317.34
1723,2025-09-27,14,11,7091.39
1724,2023-02-12,9,10,11918.42
1725,2024-11-25,2,1,9733.81
1726,2025-09-17,12,13,14768.88
1727,2025-07-24,3,11,20470.84
1728,2025-01-24,3,1,3850.59
1729,2024-03-20,8,12,20974.91
1730,2023-07-23,15,9,12178.14
1731,2025-04-25,5,12,10128.49
1732,2023-07-10,11,9,17685.06
1733,2023-10-23,13,5,4285.1
1734,2025-03-10,19,7,17620.65
1735,2023-10-09,18,8,6567.27
1736,2025-10-04,17,7,10357.15
1737,2025-07-31,12,14,17725.59
1738,2023-08-08,12,7,7989.74
1739,2023-04-14,12,3,15304.59
1740,2024-04-03,4,4,10752.94
1741,2025-09-30,7,3,15233.3
1742,2025-04-12,10,10,4988.57
1743,2024-02-01,17,14,7734.42
1744,2023-01-23,14,2,10182.18
1745,2025-04-27,3,3,7040.83
1746,2023-10-12,14,8,1350.46
1747,2025-06-13,12,15,16794.48
1748,2024-04-15,7,10,11634.22
1749,2025-12-18,9,7,6407.25
1750,2023-04-13,11,2,20426.97
1751,2025-04-10,10,2,12376.97
1752,2024-04-03,20,3,11392.72
1753,2023-03-17,15,6,8255.22
1754,2024-01-23,13,10,4576.42
1755,2024-08-29,13,6,10292.54
1756,2024-10-18,1,8,14020.44
1757,2024-03-27,1,10,9635.17
1758,2025-12-08,1,6,11924.4
1759,2025-04-01,20,15,5086.76
1760,2023-09-04,12,14,11884.22
1761,2025-10-12,2,1,12234.48
1762,2025-07-09,9,9,19151.05
1763,2025-08-19,20,10,4270.47
1764,2023-09-10,9,7,6503.58
1765,2023-06-06,7,11,7258.72
1766,2024-11-09,11,14,7409.21
1767,2025-04-05,18,3,13569.8
1768,2025-06-18,9,11,9574.57
1769,2024-09-10,10,4,10585.04
1770,2024-06-09,14,3,6035.45
1771,2024-07-11,13,10,9756.43
1772,2024-12-15,20,4,8263.75
1773,2024-05-17,5,13,8426.71
1774,2023-07-09,2,11,9319.75
1775,2024-05-26,6,3,10367.78
1776,2025-12-12,8,15,3611.54
1777,2023-12-30,3,12,4729.54
1778,2025-06-12,20,6,6528.48
1779,2023-05-18,20,13,11434.5
1780,2024-09-14,11,3,11942.33
1781,2025-03-23,12,12,8830.97
1782,2025-10-27,10,7,12539.12
1783,2023-09-11,9,12,5646.37
1784,2023-12-16,18,13,7529.34
1785,2023-11-20,8,13,5339.98
1786,2025-02-27,15,8,12350.51
1787,2025-05-23,18,8,15431.01
1788,2025-10-06,20,12,10040.39
1789,2024-02-29,18,10,22663.1
1790,2025-07-29,6,13,20835.22
1791,2025-05-23,3,12,12832.96
1792,2025-03-29,19,10,12903.96
1793,2024-06-10,12,2,13977.9
1794,2023-07-23,4,15,4434.61
1795,2023-01-21,12,12,13945.26
1796,2023-03-22,15,14,15530.66
1797,2024-10-11,15,12,12873.47
1798,2024-06-15,11,13,9768.31
1799,2023-10-03,15,1,14558.64
1800,2025-10-11,10,11,2405.08
1801,2024-02-13,10,2,7102.6
1802,2023-09-19,5,11,30034.14
1803,2025-09-10,7,9,10021.47
1804,2024-06-01,12,2,10304.87
1805,2025-04-04,19,11,8555.23
1806,2025-03-12,8,11,14128.27
1807,2024-12-28,3,13,10157.16
1808,2024-10-16,8,11,11794.0
1809,2023-08-05,5,13,4561.8
1810,2025-10-09,20,5,6941.37
1811,2024-07-26,1,15,11790.05
1812,2025-06-06,9,3,7331.53
1813,2025-08-06,4,9,13832.21
1814,2025-09-15,19,10,24053.66
1815,2025-12-16,10,14,4333.72
1816,2024-06-25,3,14,10998.63
1817,2024-02-10,15,5,14806.82
1818,2023-10-09,1,11,3640.92
1819,2023-09-21,2,6,18735.43
1820,2023-10-06,18,5,13161.97
1821,2024-07-17,3,9,10596.31
1822,2024-09-28,20,10,4689.09
1823,2024-11-13,7,11,20418.97
1824,2025-08-27,9,12,11849.64
1825,2024-09-01,5,7,16958.57
1826,2024-06-04,4,1,4929.62
1827,2024-03-31,14,1,9197.88
1828,2025-03-18,7,2,4676.49
1829,2025-12-23,20,9,11324.95
1830,2024-09-19,11,15,16078.2
1831,2024-07-27,5,15,7420.66
1832,2024-07-08,15,7,19683.1
1833,2025-09-03,6,1,22076.52
1834,2025-06-21,5,12,9866.37
1835,2025-02-22,19,11,8864.79
1836,2025-01-10,1,11,5253.23
1837,2024-01-30,20,8,11416.51
1838,2023-02-07,14,9,1374.64
1839,2023-09-06,6,13,18013.92
1840,2023-03-02,15,13,4061.5
1841,2024-07-26,1,3,6309.92
1842,2024-11-28,16,6,20537.03
1843,2023-09-13,11,2,9608.99
1844,2024-02-01,13,5,10957.06
1845,2025-11-12,14,10,17851.42
1846,2023-05-29,16,1,11644.21
1847,2025-06-17,9,4,16642.36
1848,2023-11-22,8,11,10057.54
1849,2025-01-22,19,2,11012.42
1850,2025-04-14,18,4,14936.53
1851,2025-06-22,15,14,3073.8
1852,2025-06-30,8,4,12380.26
1853,2025-03-04,10,4,15682.42
1854,2024-08-17,17,3,14868.65
1855,2024-02-24,6,3,18271.28
1856,2025-01-14,16,2,20273.9
1857,2025-03-29,15,13,6623.96
1858,2024-11-05,14,5,9830.15
1859,2024-07-18,10,12,6031.85
1860,2024-04-20,18,8,14049.97
1861,2023-02-10,8,4,4337.39
1862,2024-12-03,18,6,12941.03
1863,2024-02-14,15,10,37559.52
1864,2025-12-29,3,8,10692.44
1865,2024-09-19,14,15,25193.72
1866,2025-10-09,1,3,5153.4
1867,2025-07-19,7,9,9070.69
1868,2024-09-16,6,14,12369.02
1869,2024-04-26,9,1,8652.66
1870,2023-10-17,6,1,4604.18
1871,2025-08-11,19,11,1344.09
1872,2023-12-23,4,11,9678.86
1873,2025-06-21,11,5,10985.0
1874,2024-03-20,8,10,10823.61
1875,2024-11-07,18,10,17566.68
1876,2025-01-12,19,12,16484.38
1877,2023-07-01,11,10,4349.11
1878,2023-11-25,9,4,13031.78
1879,2025-09-14,11,11,10498.92
1880,2023-05-03,19,1,19483.95
1881,2024-03-19,14,11,11909.7
1882,2024-08-30,3,6,21023.67
1883,2024-04-13,1,1,13674.18
1884,2023-09-25,7,8,8672.11
1885,2023-06-08,2,9,4699.13
1886,2023-11-09,7,10,13905.91
1887,2025-06-04,15,13,21057.63
1888,2024-09-24,13,7,12440.5
1889,2024-01-13,16,13,21015.69
1890,2023-12-06,20,12,12588.96
1891,2025-03-02,10,10,4945.15
1892,2025-12-04,17,12,16874.26
1893,2023-06-27,14,13,6421.07
1894,2024-01-26,4,7,20610.23
1895,2023-11-20,3,13,6365.91
1896,2024-03-18,12,3,8201.1
1897,2023-12-30,1,10,2269.1
1898,2024-12-13,4,3,13829.68
1899,2023-12-23,7,14,9728.68
1900,2025-08-10,4,2,19601.21
1901,2024-02-24,4,3,5488.53
1902,2024-12-18,8,3,9489.34
1903,2024-08-17,12,12,6214.62
1904,2025-08-17,14,15,16007.45
1905,2023-02-17,11,4,1509.64
1906,2023-12-02,17,6,15827.18
1907,2025-11-10,2,6,10546.91
1908,2023-10-09,8,15,12509.33
1909,2024-01-02,12,1,11164.02
1910,2025-06-11,15,10,9948.88
1911,2023-09-12,2,15,9923.64
1912,2024-11-23,19,14,6211.71
1913,2025-09-16,3,15,17476.51
1914,2024-12-24,5,1,30414.4
1915,2024-06-06,1,3,6614.36
1916,2025-12-29,13,5,11859.24
1917,2025-07-18,18,7,8139.96
1918,2023-09-30,4,5,11438.32
1919,2025-12-17,6,13,8506.89
1920,2024-08-23,19,5,11819.61
1921,2023-12-22,16,11,11980.81
1922,2023-08-31,16,6,4985.98
1923,2024-11-26,8,1,13902.35
1924,2024-09-23,13,3,7469.04
1925,2025-04-26,1,7,9258.53
1926,2023-06-08,1,7,3469.11
1927,2025-09-11,6,15,5907.66
1928,2024-08-27,20,9,14280.25
1929,2023-05-07,6,1,19296.61
1930,2025-07-24,20,5,11755.85
1931,2025-12-30,20,11,6897.52
1932,2024-10-10,18,2,5640.36
1933,2024-12-29,5,9,12318.68
1934,2025-03-08,10,3,5410.76
1935,2025-10-24,10,1,8845.02
1936,2025-05-04,15,12,24354.96
1937,2024-10-26,16,13,13411.43
1938,2025-03-24,7,13,11584.44
1939,2024-08-02,3,3,14357.34
1940,2024-05-22,16,7,8084.89
1941,2025-04-14,7,5,5645.53
1942,2024-12-16,13,15,11109.67
1943,2024-09-09,17,11,6980.38
1944,2023-04-09,18,9,24128.87
1945,2024-05-27,2,4,10405.83
1946,2023-06-18,7,11,10367.65
1947,2023-02-05,13,5,14896.69
1948,2024-06-06,8,12,17058.32
1949,2024-01-06,6,6,27185.21
1950,2024-08-23,13,11,9652.73
1951,2025-01-18,16,9,16044.38
1952,2024-04-12,2,12,12961.45
1953,2025-05-17,9,12,5280.3
1954,2023-06-29,5,13,13299.83
1955,2023-04-17,12,11,16399.97
1956,2025-05-11,19,4,9340.07
1957,2025-04-07,12,7,9354.48
1958,2025-03-05,10,9,17742.64
1959,2024-01-11,7,7,7860.96
1960,2025-09-26,1,2,10667.13
1961,2024-01-30,5,3,4920.64
1962,2024-08-15,13,10,3611.46
1963,2023-09-19,7,13,13577.32
1964,2024-05-12,5,1,24680.08
1965,2023-06-10,6,9,14155.04
1966,2024-10-30,14,14,11766.81
1967,2024-02-16,4,11,13697.71
1968,2024-05-26,2,14,3940.88
1969,2023-11-07,13,6,9801.96
1970,2023-09-05,3,6,10107.06
1971,2025-03-03,6,3,10054.02
1972,2024-09-16,5,10,28427.59
1973,2023-03-11,1,13,15107.77
1974,2024-11-01,13,2,12347.04
1975,2024-03-26,16,7,12032.35
1976,2024-10-29,12,7,15167.2
1977,2025-05-21,11,5,20866.93
1978,2024-10-09,14,3,12269.37
1979,2023-02-22,1,1,2558.08
1980,2024-04-19,15,15,19407.0
1981,2024-08-24,1,6,5722.34
1982,2024-09-06,12,10,17336.08
1983,2025-03-04,14,1,13620.94
1984,2024-03-22,16,9,12151.9
1985,2025-11-10,13,4,2569.65
1986,2023-04-26,17,7,12515.87
1987,2023-11-16,2,15,8746.28
1988,2023-12-25,20,8,11344.07
1989,2023-12-30,12,13,14369.0
1990,2023-08-19,2,12,19178.16
1991,2025-12-25,14,13,3535.8
1992,2025-09-20,2,3,6205.68
1993,2025-01-06,20,15,6768.08
1994,2023-01-16,7,9,29967.44
1995,2024-03-17,6,15,11831.62
1996,2024-04-01,6,15,4592.23
1997,2024-07-23,11,6,6653.41
1998,2024-04-20,1,1,7079.34
1999,2025-01-07,18,7,21630.55
2000,2024-08-21,11,7,20172.39
2001,2024-02-19,3,7,6156.25
2002,2023-04-11,13,5,8370.4
2003,2025-02-07,8,13,6145.29
2004,2023-01-04,4,11,14868.2
2005,2023-08-05,7,9,13710.21
2006,2024-02-04,17,10,15058.83
2007,2023-02-22,6,4,7720.02
2008,2024-10-10,9,8,19121.13
2009,2024-12-31,18,2,12202.91
2010,2024-04-19,20,2,6908.87
2011,2024-06-10,13,6,15111.52
2012,2024-06-05,17,7,5395.79
2013,2023-04-28,1,6,7083.6
2014,2024-06-02,2,8,6644.2
2015,2025-10-29,13,9,16305.08
2016,2024-01-31,18,1,10269.2
2017,2024-11-03,5,7,5426.65
2018,2024-05-23,18,2,6515.91
2019,2025-03-24,12,3,8834.81
2020,2023-03-03,10,12,11328.24
2021,2025-09-29,9,12,6535.86
2022,2025-01-16,20,5,12941.55
2023,2023-04-15,19,2,21458.87
2024,2025-05-19,3,11,8223.15
2025,2023-11-24,16,12,13533.02
2026,2024-12-13,10,2,24991.06
2027,2023-07-15,9,5,4421.55
2028,2025-09-22,2,8,11402.05
2029,2024-07-01,7,12,11812.97
2030,2025-07-01,11,5,32671.26
2031,2023-09-04,16,8,7719.07
2032,2025-10-09,13,14,7083.16
2033,2025-07-28,10,3,14026.34
2034,2023-12-10,13,3,15719.71
2035,2024-08-02,14,1,6425.91
2036,2023-03-02,8,5,9004.11
2037,2024-07-22,14,10,10594.21
2038,2025-11-29,3,4,6826.8
2039,2024-08-30,18,7,4417.35
2040,2025-02-03,6,10,6362.93
2041,2025-06-07,19,10,15785.88
2042,2025-12-02,7,8,11748.02
2043,2023-11-23,16,7,2975.38
2044,2024-11-17,14,13,4933.04
2045,2024-07-06,1,2,18121.59
2046,2023-10-06,4,13,20996.01
2047,2023-09-05,17,1,10566.87
2048,2025-06-03,17,12,13701.94
2049,2024-12-11,4,3,10117.41
2050,2024-06-15,8,2,16856.02
2051,2023-07-25,13,5,16841.2
2052,2025-09-28,18,15,9255.87
2053,2024-05-17,17,4,16738.64
2054,2023-12-19,4,10,10562.88
2055,2023-10-18,14,13,12637.95
2056,2023-03-09,16,14,4879.98
2057,2025-03-02,1,3,16286.89
2058,2023-04-13,15,14,9578.91
2059,2023-12-22,15,14,9343.35
2060,2025-10-05,5,6,11300.88
2061,2024-04-10,14,1,20781.21
2062,2025-08-30,10,8,9779.24
2063,2024-10-11,2,3,11150.71
2064,2025-06-08,19,9,6942.85
2065,2024-11-17,3,2,14549.08
2066,2025-10-07,19,10,14589.63
2067,2025-09-27,3,6,12334.24
2068,2024-06-27,1,12,25075.69
2069,2025-07-24,12,2,1693.0
2070,2024-04-20,8,6,16897.91
2071,2024-09-05,3,1,8834.89
2072,2025-10-15,14,10,15748.42
2073,2025-12-25,12,6,14035.45
2074,2023-05-28,14,12,7230.84
2075,2023-12-27,19,7,13915.18
2076,2023-10-25,7,7,18338.65
2077,2025-01-17,20,7,10692.2
2078,2025-11-24,12,5,21499.31
2079,2024-05-21,5,10,6940.53
2080,2024-08-11,8,7,5572.18
2081,2024-12-24,12,2,10792.76
2082,2023-01-12,14,4,21128.87
2083,2025-10-18,10,14,10971.93
2084,2023-04-11,17,9,15390.01
2085,2025-10-20,9,5,14239.04
2086,2025-04-16,15,5,9748.83
2087,2023-01-02,3,6,6265.53
2088,2023-01-08,1,6,10026.95
2089,2023-02-02,14,7,21225.54
2090,2024-12-10,10,9,13045.84
2091,2023-10-18,6,2,9060.94
2092,2025-02-03,16,6,8262.3
2093,2025-01-16,11,9,11538.43
2094,2024-04-24,7,10,11511.87
2095,2023-02-11,19,11,15034.45
2096,2023-04-08,14,4,20355.36
2097,2023-04-05,9,6,20414.39
2098,2024-12-08,17,3,10637.88
2099,2024-07-23,15,3,13165.13
2100,2025-01-29,7,14,6307.83
2101,2024-01-08,14,8,2764.02
2102,2025-12-02,6,8,4739.13
2103,2024-01-29,14,12,17558.27
2104,2025-03-28,2,15,23923.99
2105,2023-09-25,16,15,16555.14
2106,2025-07-05,11,9,5810.48
2107,2024-08-09,4,1,2509.89
2108,2023-08-23,4,7,3161.03
2109,2024-12-30,9,8,6709.48
2110,2025-09-05,5,3,8889.16
2111,2024-12-14,11,7,16934.39
2112,2024-01-12,10,14,14017.59
2113,2023-02-07,12,4,10042.15
2114,2025-10-25,15,1,12490.14
2115,2024-01-05,4,11,10934.45
2116,2023-11-28,6,13,18022.82
2117,2025-10-12,11,13,7272.82
2118,2023-06-29,9,8,12862.12
2119,2023-06-26,12,5,18593.87
2120,2025-08-31,6,14,8707.48
2121,2023-11-09,14,12,4565.86
2122,2023-09-29,12,5,11241.37
2123,2024-03-09,6,11,11426.65
2124,2025-11-03,11,15,20784.1
2125,2025-04-05,16,3,7559.69
2126,2023-08-08,7,14,8728.45
2127,2025-03-26,1,2,19472.8
2128,2024-12-25,3,2,12480.55
2129,2025-10-21,14,1,8136.17
2130,2023-10-27,11,2,11346.17
2131,2023-10-06,1,7,17361.3
2132,2024-04-07,2,8,8030.77
2133,2023-03-23,6,7,13918.13
2134,2023-08-29,8,9,10932.99
2135,2024-08-28,8,9,13986.52
2136,2025-05-27,9,13,12597.92
2137,2024-11-19,9,14,12450.75
2138,2025-10-21,19,12,4644.08
2139,2023-06-20,4,1,5021.93
2140,2025-03-05,7,2,5320.33
2141,2025-01-11,4,10,4608.05
2142,2025-01-03,8,11,3039.69
2143,2024-01-16,1,3,12575.94
2144,2024-11-21,3,8,14261.58
2145,2025-12-15,4,6,17270.02
2146,2024-06-22,6,12,7980.88
2147,2024-02-22,3,15,13159.68
2148,2024-06-04,1,4,9348.88
2149,2023-03-17,4,4,9209.1
2150,2023-11-29,3,8,5670.07
2151,2023-05-11,3,10,29586.01
2152,2023-09-08,3,14,13572.07
2153,2023-05-31,10,3,3354.9
2154,2023-11-01,11,10,6547.99
2155,2025-06-06,8,2,9107.57
2156,2025-05-20,10,11,22766.63
2157,2024-10-22,9,2,16817.85
2158,2024-05-09,12,14,5318.01
2159,2023-08-25,1,2,15403.27
2160,2024-06-30,3,9,10775.72
2161,2025-09-26,13,3,18455.31
2162,2024-05-09,6,4,8514.95
2163,2024-12-05,17,14,9566.79
2164,2024-06-04,16,14,8646.18
2165,2025-11-06,12,11,18951.71
2166,2025-01-05,19,6,22625.59
2167,2024-10-18,3,4,8269.06
2168,2025-02-02,11,4,12797.93
2169,2024-02-29,19,5,9882.5
2170,2024-03-04,20,13,7984.92
2171,2024-04-18,15,15,6884.32
2172,2023-09-24,17,9,13754.85
2173,2024-10-21,8,9,11782.93
2174,2024-12-26,17,8,3610.12
2175,2025-10-07,14,11,6087.87
2176,2024-11-11,3,2,7043.83
2177,2024-03-08,7,8,5962.06
2178,2023-09-23,12,9,5646.09
2179,2024-07-06,10,7,10530.15
2180,2025-07-11,5,1,10312.44
2181,2025-04-28,18,2,16306.44
2182,2024-10-29,12,15,8937.31
2183,2023-06-10,9,14,8505.22
2184,2023-01-28,1,1,5748.91
2185,2024-03-08,17,13,9780.72
2186,2025-12-22,3,4,5847.75
2187,2025-02-25,4,13,12232.97
2188,2025-10-15,3,13,16231.5
2189,2024-05-21,6,12,3424.62
2190,2024-08-22,9,15,17304.03
2191,2023-06-30,3,14,10611.42
2192,2023-07-09,11,10,22279.25
2193,2024-05-14,16,13,17156.86
2194,2023-09-09,18,8,9871.1
2195,2024-12-02,9,3,21386.87
2196,2025-05-01,7,13,9830.5
2197,2024-07-31,12,6,8505.75
2198,2024-07-05,9,15,9494.3
2199,2024-11-30,11,1,14043.41
2200,2025-11-05,11,11,21002.58
2201,2023-12-20,10,5,20111.18
2202,2023-08-17,3,10,11409.26
2203,2023-05-07,16,9,8672.32
2204,2023-12-26,14,10,7558.62
2205,2024-06-22,10,7,2536.52
2206,2024-12-15,12,10,5199.32
2207,2025-06-05,13,7,18568.81
2208,2024-10-26,18,11,8667.82
2209,2024-02-23,15,10,4624.97
2210,2024-09-17,5,5,22521.24
2211,2025-10-16,16,5,6165.37
2212,2024-06-24,10,1,6567.12
2213,2023-04-26,8,8,6647.45
2214,2023-05-10,7,15,16373.6
2215,2025-10-20,1,13,10154.58
2216,2023-01-12,3,14,7804.79
2217,2024-06-18,6,12,4672.74
2218,2023-12-17,13,1,15085.22
2219,2025-04-12,20,15,12013.86
2220,2024-11-01,14,1,11689.21
2221,2023-08-13,17,7,18268.99
2222,2023-12-15,2,9,8565.65
2223,2024-12-10,18,1,10920.34
2224,2025-11-10,6,7,10657.89
2225,2025-06-18,18,2,9793.17
2226,2023-01-29,16,7,7902.23
2227,2024-05-27,16,9,12655.35
2228,2025-09-26,14,7,4721.39
2229,2023-11-06,19,13,5243.92
2230,2025-08-07,14,14,7628.25
2231,2025-12-28,13,10,10420.16
2232,2023-04-07,6,12,21822.78
2233,2023-04-22,7,7,9491.83
2234,2023-02-10,12,1,18492.85
2235,2023-01-10,2,1,21319.84
2236,2025-12-28,14,1,15608.88
2237,2025-09-27,1,3,15818.85
2238,2024-01-04,18,5,4155.12
2239,2023-04-25,12,15,3871.85
2240,2025-01-10,12,1,8982.75
2241,2024-08-15,3,14,4398.55
2242,2024-11-09,12,2,16681.04
2243,2024-02-20,17,8,3154.94
2244,2023-04-03,7,7,10161.33
2245,2024-09-01,7,7,14776.06
2246,2023-08-29,18,13,17140.9
2247,2024-04-12,14,13,5987.22
2248,2025-03-02,8,2,1145.99
2249,2025-06-10,10,4,11528.15
2250,2024-02-25,1,6,15739.4
2251,2023-04-14,15,8,21984.99
2252,2025-03-04,18,10,8018.08
2253,2023-04-07,6,8,6831.42
2254,2025-07-23,4,11,13737.67
2255,2024-01-30,18,4,11499.36
2256,2025-05-15,14,12,22593.33
2257,2025-12-13,14,12,13776.02
